,,city,color,country,located_in,movie,movie_category,user,university
0,5000,0.22019195556640625,0.04128909111022949,0.03860831260681152,0.24102187156677246,0.09681391716003418,0.03727102279663086,3.2351365089416504,0.14918923377990723
0,10000,0.2630643844604492,0.05219078063964844,0.040160179138183594,0.29307055473327637,0.11481070518493652,0.06428956985473633,6.43290638923645,0.1589643955230713
0,25000,0.315457820892334,0.05723118782043457,0.051021575927734375,0.30153369903564453,0.09922170639038086,0.04523777961730957,15.57525086402893,0.22611618041992188
0,50000,0.32825779914855957,0.05038857460021973,0.05338597297668457,0.2896418571472168,0.12577414512634277,0.04958224296569824,31.4091215133667,0.22481274604797363
0,100000,0.32247352600097656,0.06661701202392578,0.0437779426574707,0.31044650077819824,0.1158144474029541,0.05443930625915527,62.411014795303345,0.21588873863220215
1,5000,0.2610301971435547,0.04853391647338867,0.04686713218688965,0.21243071556091309,0.1209721565246582,0.04855990409851074,3.3402063846588135,0.14764928817749023
1,10000,0.2743055820465088,0.03721046447753906,0.04205012321472168,0.27112770080566406,0.11187911033630371,0.06273746490478516,6.319296598434448,0.16495442390441895
1,25000,0.31206274032592773,0.051506757736206055,0.05388927459716797,0.3450179100036621,0.10037398338317871,0.04474782943725586,15.885066747665405,0.21057939529418945
1,50000,0.30842161178588867,0.05785989761352539,0.03762221336364746,0.2992990016937256,0.12736105918884277,0.05139565467834473,31.077988386154175,0.20874953269958496
1,100000,0.29761791229248047,0.04850172996520996,0.04541015625,0.31531620025634766,0.12244439125061035,0.06127572059631348,62.52897310256958,0.2302107810974121
2,5000,0.21212983131408691,0.049980878829956055,0.04968404769897461,0.22654366493225098,0.10454630851745605,0.05114293098449707,3.263645648956299,0.1481020450592041
2,10000,0.27855658531188965,0.04952383041381836,0.04981088638305664,0.2674553394317627,0.11592936515808105,0.06171703338623047,6.470509052276611,0.1621098518371582
2,25000,0.28951215744018555,0.06716752052307129,0.05081963539123535,0.30533456802368164,0.12141942977905273,0.0461268424987793,15.702527523040771,0.24041414260864258
2,50000,0.3007698059082031,0.05532193183898926,0.053956031799316406,0.3045322895050049,0.11878323554992676,0.04748964309692383,31.16450309753418,0.21201515197753906
2,100000,0.2974104881286621,0.0500791072845459,0.06448674201965332,0.32207632064819336,0.10903167724609375,0.05789518356323242,62.30750846862793,0.28028011322021484
3,5000,0.22846722602844238,0.048757314682006836,0.0420684814453125,0.23419785499572754,0.10978221893310547,0.048509836196899414,3.384279489517212,0.15264582633972168
3,10000,0.2542452812194824,0.05473589897155762,0.056212663650512695,0.28098058700561523,0.11802244186401367,0.044754981994628906,6.373900890350342,0.1687941551208496
3,25000,0.31249547004699707,0.045281410217285156,0.034503936767578125,0.305757999420166,0.12250447273254395,0.0668478012084961,15.635969400405884,0.22519588470458984
3,50000,0.31235361099243164,0.0580136775970459,0.037158966064453125,0.29306602478027344,0.11081600189208984,0.04585433006286621,31.182645082473755,0.21043753623962402
3,100000,0.3086209297180176,0.0504908561706543,0.037095069885253906,0.3051142692565918,0.11624503135681152,0.054782867431640625,62.15347194671631,0.21686673164367676
4,5000,0.21408987045288086,0.05383181571960449,0.04352831840515137,0.2242717742919922,0.11379051208496094,0.04675579071044922,3.256544828414917,0.1427009105682373
4,10000,0.27591967582702637,0.0714106559753418,0.04931211471557617,0.283536434173584,0.11503863334655762,0.05184578895568848,6.447940111160278,0.15417838096618652
4,25000,0.29489588737487793,0.04993081092834473,0.0510404109954834,0.33821940422058105,0.13088393211364746,0.05194091796875,15.715776920318604,0.24187135696411133
4,50000,0.29082536697387695,0.04985618591308594,0.048487186431884766,0.34079790115356445,0.11596846580505371,0.0422513484954834,31.157101154327393,0.21234703063964844
