,,city,color,country,located_in,movie,movie_category,user,university
0,100,0.048306941986083984,0.04899883270263672,0.05179882049560547,0.04690122604370117,0.05950140953063965,0.04800057411193848,0.30167555809020996,0.04799962043762207
0,500,0.05200052261352539,0.049286842346191406,0.05005478858947754,0.045998573303222656,0.04799985885620117,0.04717373847961426,0.4199998378753662,0.04886198043823242
0,1000,0.10565590858459473,0.04862236976623535,0.05134296417236328,0.04726719856262207,0.10144996643066406,0.04432320594787598,0.7180063724517822,0.04968714714050293
0,5000,0.2490999698638916,0.047499656677246094,0.05049896240234375,0.05151009559631348,0.10483193397521973,0.05050015449523926,3.127591371536255,0.16660809516906738
0,10000,0.2977597713470459,0.04775214195251465,0.05050015449523926,0.052603960037231445,0.1077885627746582,0.04431796073913574,6.152653217315674,0.21050000190734863
1,100,0.05314207077026367,0.0479884147644043,0.05247616767883301,0.04599952697753906,0.004001140594482422,0.05000019073486328,0.3018813133239746,0.04843497276306152
1,500,0.058002471923828125,0.048499345779418945,0.05300140380859375,0.050499677658081055,0.050499677658081055,0.045999765396118164,0.3795015811920166,0.04899907112121582
1,1000,0.10382246971130371,0.048024654388427734,0.05235934257507324,0.0505061149597168,0.11949992179870605,0.04527735710144043,0.6884052753448486,0.049863576889038086
1,5000,0.2626936435699463,0.048383235931396484,0.04803729057312012,0.04599928855895996,0.1078794002532959,0.050924062728881836,3.1710941791534424,0.14950060844421387
1,10000,0.296966552734375,0.048189640045166016,0.04900074005126953,0.048284053802490234,0.11648344993591309,0.04518008232116699,6.118528842926025,0.2073066234588623
2,100,0.04500079154968262,0.04894089698791504,0.05301022529602051,0.04500079154968262,0.003500223159790039,0.04550027847290039,0.30260419845581055,0.04902935028076172
2,500,0.05425572395324707,0.047998905181884766,0.05250144004821777,0.046773433685302734,0.05399942398071289,0.045998334884643555,0.3762791156768799,0.05849862098693848
2,1000,0.10699796676635742,0.048139095306396484,0.04400062561035156,0.05110049247741699,0.10415458679199219,0.04317736625671387,0.7177245616912842,0.050739288330078125
2,5000,0.2500011920928955,0.04849863052368164,0.05119729042053223,0.04899764060974121,0.10918927192687988,0.050498008728027344,3.135084629058838,0.1490004062652588
2,10000,0.316758394241333,0.04800152778625488,0.05200076103210449,0.05327415466308594,0.10449981689453125,0.045999765396118164,6.096909523010254,0.21649909019470215
3,100,0.04649972915649414,0.04799962043762207,0.05335092544555664,0.04599809646606445,0.005499124526977539,0.05049872398376465,0.30235910415649414,0.05000162124633789
3,500,0.05100131034851074,0.04900050163269043,0.05344676971435547,0.047780513763427734,0.050499916076660156,0.046500444412231445,0.389129638671875,0.049999237060546875
3,1000,0.10633444786071777,0.04809999465942383,0.04370737075805664,0.05089998245239258,0.10434818267822266,0.0526580810546875,0.717376708984375,0.05116558074951172
3,5000,0.24784517288208008,0.04850172996520996,0.049498558044433594,0.04682111740112305,0.11500191688537598,0.04749870300292969,3.111112356185913,0.15699982643127441
3,10000,0.30332255363464355,0.04549980163574219,0.048500776290893555,0.06350040435791016,0.1029975414276123,0.04549884796142578,6.100469589233398,0.21850013732910156
4,100,0.04700016975402832,0.04867219924926758,0.04322934150695801,0.04705357551574707,0.0035016536712646484,0.048499107360839844,0.3026702404022217,0.04957914352416992
4,500,0.05549979209899902,0.04833841323852539,0.05250096321105957,0.047463417053222656,0.053595781326293945,0.04595470428466797,0.4011821746826172,0.05004549026489258
4,1000,0.09849929809570312,0.0494992733001709,0.05350327491760254,0.05071568489074707,0.10740494728088379,0.04549884796142578,0.7007765769958496,0.049498796463012695
4,5000,0.25278401374816895,0.04836010932922363,0.05006527900695801,0.14422011375427246,0.10830378532409668,0.05155134201049805,3.1789748668670654,0.15917658805847168
4,10000,0.2971341609954834,0.0489804744720459,0.04874873161315918,0.048853397369384766,0.105499267578125,0.05250048637390137,6.148730516433716,0.20790624618530273
5,100,0.05100131034851074,0.04897928237915039,0.04350090026855469,0.04800224304199219,0.006999969482421875,0.04799914360046387,0.30250024795532227,0.04926013946533203
5,500,0.05299949645996094,0.047499895095825195,0.052000999450683594,0.0475008487701416,0.05149960517883301,0.04649806022644043,0.40027642250061035,0.049498796463012695
5,1000,0.10094904899597168,0.04895782470703125,0.04291558265686035,0.05280280113220215,0.10499763488769531,0.04507088661193848,0.7192881107330322,0.05008053779602051
5,5000,0.2525014877319336,0.04849982261657715,0.05499768257141113,0.05072188377380371,0.10289573669433594,0.05098366737365723,3.1294686794281006,0.15850019454956055
5,10000,0.2995007038116455,0.04850172996520996,0.04850029945373535,0.05899238586425781,0.1080009937286377,0.04550004005432129,6.079166650772095,0.21849966049194336
6,100,0.045999765396118164,0.06538748741149902,0.053000450134277344,0.04641580581665039,0.003500223159790039,0.049498558044433594,0.30201244354248047,0.05200958251953125
6,500,0.05800127983093262,0.04862189292907715,0.05200004577636719,0.04800009727478027,0.05299997329711914,0.0455019474029541,0.38900113105773926,0.049616336822509766
6,1000,0.10009121894836426,0.04920768737792969,0.05206894874572754,0.05025672912597656,0.11549949645996094,0.04562878608703613,0.7104949951171875,0.050942420959472656
6,5000,0.25034332275390625,0.04849886894226074,0.04938697814941406,0.05422782897949219,0.11350035667419434,0.05100059509277344,3.140481948852539,0.1484975814819336
6,10000,0.30020952224731445,0.04832887649536133,0.04816460609436035,0.04949951171875,0.10550642013549805,0.04392647743225098,6.118842124938965,0.19903159141540527
7,100,0.04639625549316406,0.04899930953979492,0.05353426933288574,0.04650259017944336,0.006000041961669922,0.046000003814697266,0.3018472194671631,0.04800009727478027
7,500,0.056000709533691406,0.05010986328125,0.05149984359741211,0.04687070846557617,0.05949878692626953,0.04659414291381836,0.39563536643981934,0.04782366752624512
7,1000,0.10653543472290039,0.049359798431396484,0.052498817443847656,0.04700016975402832,0.1032876968383789,0.044843196868896484,0.7120535373687744,0.04985308647155762
7,5000,0.2479238510131836,0.04850006103515625,0.050731658935546875,0.0540003776550293,0.11700129508972168,0.04997611045837402,3.1526939868927,0.15839409828186035
7,10000,0.3047819137573242,0.05249953269958496,0.04954957962036133,0.060999155044555664,0.11049962043762207,0.04899907112121582,6.1522438526153564,0.20850253105163574
8,100,0.04649996757507324,0.04870009422302246,0.05234694480895996,0.048328399658203125,0.0034995079040527344,0.05251288414001465,0.30192065238952637,0.04820990562438965
8,500,0.06400060653686523,0.04786205291748047,0.043500423431396484,0.04900050163269043,0.05499386787414551,0.04689741134643555,0.38858914375305176,0.04944324493408203
8,1000,0.1000051498413086,0.04886221885681152,0.052449703216552734,0.048499345779418945,0.10997986793518066,0.055225372314453125,0.7190284729003906,0.04978466033935547
8,5000,0.2772684097290039,0.0500025749206543,0.050986528396606445,0.04832577705383301,0.1015012264251709,0.04900097846984863,3.119107961654663,0.16500043869018555
8,10000,0.3014991283416748,0.04749941825866699,0.04900002479553223,0.051001787185668945,0.10779809951782227,0.044980764389038086,6.099215507507324,0.2187507152557373
9,100,0.04649829864501953,0.048983097076416016,0.049500465393066406,0.04600095748901367,0.006499767303466797,0.04649829864501953,0.31213855743408203,0.048722028732299805
9,500,0.06450223922729492,0.0476984977722168,0.04306483268737793,0.04500937461853027,0.055002689361572266,0.04566192626953125,0.38065361976623535,0.04993796348571777
9,1000,0.10300230979919434,0.04900002479553223,0.05303215980529785,0.051000118255615234,0.10800027847290039,0.04600024223327637,0.6799888610839844,0.05899977684020996
9,5000,0.45813465118408203,0.048781394958496094,0.05091261863708496,0.05281949043273926,0.10958242416381836,0.05178523063659668,3.1181788444519043,0.14782023429870605
9,10000,0.29750800132751465,0.048596858978271484,0.049094200134277344,0.05300021171569824,0.10943007469177246,0.04320573806762695,6.067484378814697,0.21786260604858398
