,,city,color,country,located_in,movie,movie_category,user,university
0,5000,0.2307283878326416,0.03738856315612793,0.09679651260375977,0.29833388328552246,0.11597800254821777,0.08317446708679199,3.767073631286621,0.13118577003479004
0,10000,0.33171868324279785,0.05976510047912598,0.04926609992980957,0.3002769947052002,0.14092445373535156,0.050436973571777344,7.016855955123901,0.2117753028869629
0,25000,0.3542671203613281,0.0566408634185791,0.050486087799072266,0.3389396667480469,0.13776731491088867,0.053071022033691406,18.72488284111023,0.21656584739685059
0,50000,0.3238062858581543,0.050994873046875,0.04696393013000488,0.3299219608306885,0.15415620803833008,0.04932665824890137,36.591612339019775,0.27907323837280273
0,100000,0.3470311164855957,0.04967808723449707,0.04885530471801758,0.3173501491546631,0.12461185455322266,0.0604400634765625,74.06787753105164,0.22728538513183594
1,5000,0.3096299171447754,0.053391218185424805,0.05997061729431152,0.24504804611206055,0.12931513786315918,0.04577374458312988,3.948368787765503,0.17252564430236816
1,10000,0.3167421817779541,0.051992177963256836,0.05518007278442383,0.2756679058074951,0.12288975715637207,0.058344125747680664,7.654412508010864,0.1791856288909912
1,25000,0.36464524269104004,0.05345416069030762,0.05114436149597168,0.3045048713684082,0.11911368370056152,0.05029869079589844,18.289369583129883,0.24194622039794922
1,50000,0.3105795383453369,0.05133700370788574,0.05335068702697754,0.2963883876800537,0.12774157524108887,0.06703424453735352,36.406442165374756,0.23323893547058105
1,100000,0.3512542247772217,0.04693937301635742,0.05168628692626953,0.33187198638916016,0.14094972610473633,0.09121346473693848,73.5386712551117,0.26471972465515137
2,5000,0.2272052764892578,0.05897355079650879,0.047881126403808594,0.24704480171203613,0.1440894603729248,0.06674885749816895,3.447190999984741,0.17511749267578125
2,10000,0.3318331241607666,0.05015873908996582,0.05241823196411133,0.30207109451293945,0.13262319564819336,0.06187152862548828,7.68427300453186,0.17915558815002441
2,25000,0.3574869632720947,0.056261539459228516,0.05519890785217285,0.32967185974121094,0.1311354637145996,0.037085771560668945,18.07864236831665,0.24059176445007324
2,50000,0.38550853729248047,0.04851961135864258,0.06632041931152344,0.32646822929382324,0.12891077995300293,0.0588533878326416,36.10334038734436,0.25241661071777344
2,100000,0.31746745109558105,0.0653386116027832,0.045658111572265625,0.37906670570373535,0.12058162689208984,0.060166120529174805,74.31856179237366,0.23037099838256836
3,5000,0.2505757808685303,0.04978299140930176,0.05310797691345215,0.2379779815673828,0.1268911361694336,0.06660580635070801,3.8175747394561768,0.16797494888305664
3,10000,0.30321168899536133,0.04942655563354492,0.05890297889709473,0.28620362281799316,0.131072998046875,0.04562520980834961,7.110642910003662,0.19370746612548828
3,25000,0.3117685317993164,0.036484479904174805,0.04890275001525879,0.2966601848602295,0.11695051193237305,0.053421974182128906,18.06750726699829,0.2257828712463379
3,50000,0.30676722526550293,0.05219388008117676,0.0626533031463623,0.3579568862915039,0.150740385055542,0.05219221115112305,35.547372341156006,0.20446395874023438
3,100000,0.30460667610168457,0.056342124938964844,0.04135751724243164,0.3428382873535156,0.16877126693725586,0.06277728080749512,71.16632986068726,0.2374434471130371
4,5000,0.30064964294433594,0.06031060218811035,0.057878971099853516,0.26462888717651367,0.1744081974029541,0.05989694595336914,4.030371189117432,0.19631695747375488
4,10000,0.31601452827453613,0.04895758628845215,0.05613446235656738,0.33763718605041504,0.13662028312683105,0.06129312515258789,7.3890674114227295,0.20728421211242676
4,25000,0.3387134075164795,0.0518031120300293,0.05639314651489258,0.3111541271209717,0.17039203643798828,0.051795244216918945,17.569076776504517,0.2509586811065674
4,50000,0.3852579593658447,0.05042386054992676,0.04661083221435547,0.3470113277435303,0.13501930236816406,0.0582733154296875,37.935519218444824,0.2829477787017822
4,100000,0.347231388092041,0.06226229667663574,0.06357288360595703,0.3435251712799072,0.16794800758361816,0.06253457069396973,75.09096956253052,0.2665567398071289
5,5000,0.2635352611541748,0.07039976119995117,0.06545805931091309,0.2175002098083496,0.1608726978302002,0.04913330078125,3.8328044414520264,0.191420316696167
5,10000,0.2962944507598877,0.06659388542175293,0.041853904724121094,0.3000314235687256,0.1339709758758545,0.044968366622924805,7.724428176879883,0.20347309112548828
5,25000,0.30237603187561035,0.0512852668762207,0.04695582389831543,0.29237842559814453,0.12219691276550293,0.04938626289367676,18.978402376174927,0.21865296363830566
5,50000,0.3661775588989258,0.0511326789855957,0.04589509963989258,0.30889177322387695,0.16568517684936523,0.054724931716918945,37.58115291595459,0.27753567695617676
5,100000,0.33679962158203125,0.06436681747436523,0.04351377487182617,0.3567333221435547,0.14834237098693848,0.05213618278503418,73.74203872680664,0.24147343635559082
6,5000,0.27887701988220215,0.05233502388000488,0.0651695728302002,0.2617981433868408,0.1517188549041748,0.042214393615722656,3.7175068855285645,0.1935279369354248
6,10000,0.32918882369995117,0.060492753982543945,0.052800655364990234,0.31096577644348145,0.13381004333496094,0.05413055419921875,7.552376985549927,0.22185397148132324
6,25000,0.34030771255493164,0.04905986785888672,0.048007965087890625,0.3066287040710449,0.1354351043701172,0.05638456344604492,19.228605270385742,0.22699260711669922
6,50000,0.3551626205444336,0.06858277320861816,0.04775357246398926,0.4270358085632324,0.1530900001525879,0.04811263084411621,37.09565472602844,0.2559030055999756
6,100000,0.3285198211669922,0.05311322212219238,0.061809539794921875,0.31502246856689453,0.13509130477905273,0.049101829528808594,74.18451619148254,0.22140145301818848
7,5000,0.25107550621032715,0.06088685989379883,0.0526738166809082,0.2611362934112549,0.13262391090393066,0.05392718315124512,3.6970646381378174,0.1585226058959961
7,10000,0.3085365295410156,0.06501507759094238,0.0638589859008789,0.2881340980529785,0.15885591506958008,0.0529477596282959,7.880177021026611,0.2407233715057373
7,25000,0.32271814346313477,0.04973196983337402,0.047472238540649414,0.32647252082824707,0.14138126373291016,0.06304931640625,18.647918462753296,0.2279224395751953
7,50000,0.3162541389465332,0.05014324188232422,0.04680490493774414,0.3312084674835205,0.16948747634887695,0.05615425109863281,37.962456464767456,0.2440652847290039
7,100000,0.31998538970947266,0.05154895782470703,0.052324533462524414,0.3519449234008789,0.15118765830993652,0.05761528015136719,77.200190782547,0.241499662399292
8,5000,0.26210737228393555,0.048210859298706055,0.05885004997253418,0.2363431453704834,0.16646862030029297,0.047528982162475586,3.615227222442627,0.15886187553405762
8,10000,0.3047633171081543,0.06554055213928223,0.046457529067993164,0.28940534591674805,0.1532430648803711,0.058467864990234375,7.294980764389038,0.20220470428466797
8,25000,0.3261141777038574,0.052039384841918945,0.04822802543640137,0.3081936836242676,0.14257407188415527,0.05208778381347656,18.682206869125366,0.23309969902038574
8,50000,0.36525464057922363,0.05639004707336426,0.053132057189941406,0.31792593002319336,0.15320587158203125,0.05511140823364258,37.357558727264404,0.22728705406188965
8,100000,0.32946157455444336,0.04675126075744629,0.04883217811584473,0.3639204502105713,0.14660859107971191,0.04854702949523926,76.16409945487976,0.28285670280456543
9,5000,0.2639317512512207,0.05613088607788086,0.05687880516052246,0.2537682056427002,0.1603071689605713,0.049886226654052734,3.7160298824310303,0.20519447326660156
9,10000,0.3383018970489502,0.06442117691040039,0.05891132354736328,0.28586602210998535,0.1518707275390625,0.0514373779296875,7.563794136047363,0.21013116836547852
9,25000,0.3131554126739502,0.05994868278503418,0.05129504203796387,0.3211796283721924,0.1323251724243164,0.058243751525878906,18.609331369400024,0.23664474487304688
9,50000,0.321972131729126,0.04881882667541504,0.04527163505554199,0.3190290927886963,0.14665007591247559,0.05712246894836426,37.41358828544617,0.239532470703125
9,100000,0.3376474380493164,0.04365968704223633,0.05764627456665039,0.38667821884155273,0.16612553596496582,0.05939817428588867,76.24785900115967,0.24901795387268066
