Query_1,Query_2,Query_3,Query_4,Query_5,Query_6,Query_7,Query_8,Query_9,Query_10
0.0731348991394043,0.20146799087524414,1.6599321365356445,0.01554250717163086,0.0,0.05860733985900879,1.668017864227295,1.2218854427337646,0.2529463768005371,7.334775447845459
0.0,0.05014920234680176,0.5187132358551025,0.011014461517333984,0.0,0.05193185806274414,0.6157181262969971,1.1750600337982178,0.21018147468566895,2.9638891220092773
0.011018753051757812,0.055422067642211914,0.4108161926269531,0.0,0.0,0.06420350074768066,0.7286310195922852,1.2695081233978271,0.26468372344970703,3.267665147781372
0.005118846893310547,0.04580402374267578,0.45940351486206055,0.010541439056396484,0.0,0.04262042045593262,0.7194907665252686,1.1691219806671143,0.23648667335510254,2.775765895843506
0.008008718490600586,0.04518246650695801,0.3211519718170166,0.01917266845703125,0.0,0.04435539245605469,0.5898792743682861,0.8927395343780518,0.2094862461090088,2.5993566513061523
0.0038895606994628906,0.05291295051574707,0.3234081268310547,0.015023469924926758,0.0,0.04438376426696777,0.49914121627807617,0.8341503143310547,0.224351167678833,2.48435115814209
0.0,0.05193734169006348,0.3278319835662842,0.01563739776611328,0.0,0.05637979507446289,0.548598051071167,0.9265711307525635,0.21682381629943848,2.6046319007873535
0.006005764007568359,0.03740334510803223,0.3352243900299072,0.009013175964355469,0.0,0.05289030075073242,0.5165226459503174,0.8517343997955322,0.22189116477966309,2.520888090133667
0.0,0.06206703186035156,0.31574082374572754,0.015651702880859375,0.0,0.04751229286193848,0.511432409286499,0.8569517135620117,0.21890878677368164,2.6816914081573486
0.0005040168762207031,0.04226040840148926,0.3511073589324951,0.004027843475341797,0.0,0.04733443260192871,0.5397870540618896,0.8710658550262451,0.2231767177581787,2.497732400894165
0.0,0.04867696762084961,0.33652186393737793,0.005006551742553711,0.0,0.04931306838989258,0.46308183670043945,0.7209420204162598,0.2069690227508545,2.202362060546875
0.0,0.0733802318572998,0.3150045871734619,0.011592626571655273,0.0,0.04824328422546387,0.4774906635284424,0.7127366065979004,0.19970965385437012,2.065854072570801
0.0,0.011043787002563477,0.30690646171569824,0.01614999771118164,0.0,0.047194480895996094,0.47699809074401855,0.7152657508850098,0.19029712677001953,2.0722482204437256
0.0,0.05332136154174805,0.3338029384613037,0.021395206451416016,0.0,0.06403303146362305,0.4755542278289795,0.8131775856018066,0.19144821166992188,2.1892735958099365
0.0,0.053170204162597656,0.32809948921203613,0.010046958923339844,0.0,0.049607276916503906,0.4928295612335205,0.7433156967163086,0.1891918182373047,2.0275983810424805
0.0,0.06682634353637695,0.30702710151672363,0.02064037322998047,0.0,0.05903792381286621,0.47608256340026855,0.7140686511993408,0.19983482360839844,2.102478504180908
0.009101629257202148,0.046417951583862305,0.33663201332092285,0.01607823371887207,0.0,0.04777193069458008,0.47817301750183105,0.7506544589996338,0.20263171195983887,2.148536443710327
0.0030095577239990234,0.06655025482177734,0.31053709983825684,0.016199350357055664,0.0,0.047376155853271484,0.48282814025878906,0.7494955062866211,0.19568729400634766,2.009371280670166
0.014067888259887695,0.06299901008605957,0.31559014320373535,0.0,0.0,0.04524111747741699,0.47681713104248047,0.7737188339233398,0.1902470588684082,2.1102564334869385
0.004181623458862305,0.05629706382751465,0.3546438217163086,0.015650272369384766,0.0,0.06249570846557617,0.4853963851928711,0.7487268447875977,0.2068309783935547,2.0171570777893066
0.0,0.0676887035369873,0.31334495544433594,0.0,0.0,0.06254315376281738,0.4758636951446533,0.7007136344909668,0.19402837753295898,2.119778871536255
0.006008625030517578,0.056406259536743164,0.3315775394439697,0.009192228317260742,0.0,0.05638694763183594,0.4760425090789795,0.7086992263793945,0.2060410976409912,2.0977213382720947
0.0,0.05520987510681152,0.3248560428619385,0.007025957107543945,0.0,0.06168532371520996,0.46779346466064453,0.7101552486419678,0.19330310821533203,2.0215871334075928
0.0,0.062196969985961914,0.3117034435272217,0.005517005920410156,0.0,0.06845903396606445,0.46546292304992676,0.7864258289337158,0.2157585620880127,2.164846420288086
0.0,0.06092023849487305,0.3324284553527832,0.0,0.0,0.06252408027648926,0.5104799270629883,0.7159609794616699,0.2026519775390625,2.044764518737793
0.0,0.06331944465637207,0.3181493282318115,0.010514259338378906,0.0,0.05317568778991699,0.4739658832550049,0.7123873233795166,0.19004249572753906,2.111687183380127
0.003754138946533203,0.056314945220947266,0.32498645782470703,0.014020204544067383,0.0,0.06306600570678711,0.47472381591796875,0.7044677734375,0.20721745491027832,2.163076162338257
0.0,0.06680917739868164,0.31952905654907227,0.008507966995239258,0.0,0.05669403076171875,0.4737973213195801,0.7159674167633057,0.19735264778137207,2.0290000438690186
0.006505727767944336,0.04317736625671387,0.3414947986602783,0.011014461517333984,0.0,0.04776883125305176,0.47457289695739746,0.748291015625,0.19800496101379395,2.175464153289795
0.0031790733337402344,0.060838937759399414,0.33118104934692383,0.009013652801513672,0.0,0.048419952392578125,0.5474882125854492,0.7585289478302002,0.201812744140625,2.17330002784729
