,Query_1,Query_2,Query_3,Query_4,Query_5,Query_6,Query_7,Query_8
0,0.0640108585357666,0.06406211853027344,0.05981302261352539,0.07235884666442871,0.056771039962768555,0.0753641128540039,1.8912603855133057,2.355377435684204
1,0.0,0.06201958656311035,0.0491337776184082,0.050536394119262695,0.048172712326049805,0.05077934265136719,1.0756628513336182,1.8306021690368652
2,0.0,0.06367278099060059,0.06419563293457031,0.047043800354003906,0.06263446807861328,0.06617975234985352,0.9952001571655273,1.8726704120635986
3,0.004506826400756836,0.04920768737792969,0.07288122177124023,0.05602908134460449,0.05004739761352539,0.05019402503967285,0.8247015476226807,2.002319812774658
4,0.0,0.06382560729980469,0.04853534698486328,0.06328535079956055,0.07912611961364746,0.047550201416015625,0.8588974475860596,1.7054545879364014
5,0.0,0.04854106903076172,0.05636405944824219,0.0397336483001709,0.0735316276550293,0.053606271743774414,1.0149643421173096,1.6439785957336426
6,0.008668184280395508,0.05610370635986328,0.05942988395690918,0.05043911933898926,0.05263161659240723,0.06019878387451172,0.724639892578125,1.740555763244629
7,0.005704402923583984,0.05052542686462402,0.05572247505187988,0.06250429153442383,0.04698467254638672,0.06253385543823242,0.903353214263916,1.5689680576324463
8,0.0,0.0639808177947998,0.056133270263671875,0.07886624336242676,0.04723072052001953,0.06252717971801758,0.978752613067627,1.715097188949585
9,0.003511190414428711,0.06375503540039062,0.04878878593444824,0.06268048286437988,0.06251239776611328,0.062390804290771484,1.153256893157959,2.052640676498413
10,0.0,0.0658259391784668,0.05612897872924805,0.06322789192199707,0.0484316349029541,0.06247758865356445,0.9457132816314697,1.6186792850494385
11,0.0040264129638671875,0.05597734451293945,0.06079864501953125,0.05528879165649414,0.06943988800048828,0.057454586029052734,0.7889609336853027,1.8852980136871338
12,0.010022640228271484,0.05292367935180664,0.062439680099487305,0.04714775085449219,0.06511187553405762,0.06699585914611816,0.973879337310791,1.3292133808135986
13,0.0072286128997802734,0.05151081085205078,0.04910540580749512,0.06081819534301758,0.03658008575439453,0.061441659927368164,0.9912176132202148,1.917402982711792
14,0.009686470031738281,0.05425667762756348,0.04891633987426758,0.06243610382080078,0.06596922874450684,0.05947566032409668,0.860309362411499,1.6552481651306152
15,0.00561213493347168,0.04159235954284668,0.06810259819030762,0.06370663642883301,0.04738950729370117,0.06270885467529297,0.8969614505767822,1.6406230926513672
16,0.01502227783203125,0.05183124542236328,0.04603147506713867,0.0629732608795166,0.06250381469726562,0.06256437301635742,0.9603152275085449,1.8483622074127197
17,0.007428169250488281,0.051436424255371094,0.05843496322631836,0.06231498718261719,0.047257423400878906,0.0625150203704834,0.7267014980316162,1.2357678413391113
18,0.007146596908569336,0.05767703056335449,0.06139850616455078,0.05345034599304199,0.06303548812866211,0.06261062622070312,0.747929573059082,1.7048466205596924
19,0.0,0.06553125381469727,0.040444135665893555,0.047353506088256836,0.06260251998901367,0.06310510635375977,0.7679522037506104,1.5256798267364502
20,0.011022090911865234,0.05295276641845703,0.06332802772521973,0.05505871772766113,0.06318116188049316,0.046927452087402344,1.1100342273712158,3.8702046871185303
21,0.007989645004272461,0.05492234230041504,0.04845595359802246,0.06086897850036621,0.04926133155822754,0.06424999237060547,1.537923812866211,1.991976022720337
22,0.009492158889770508,0.05589413642883301,0.04650616645812988,0.047016143798828125,0.06378054618835449,0.04729461669921875,1.247122049331665,1.7162635326385498
23,0.0,0.05269050598144531,0.05287337303161621,0.06457138061523438,0.04547762870788574,0.06994128227233887,1.3268001079559326,1.4755654335021973
24,0.0,0.06039857864379883,0.054146766662597656,0.06158113479614258,0.06257295608520508,0.06340217590332031,1.054598331451416,1.7972500324249268
25,0.0,0.054973602294921875,0.06585073471069336,0.06313967704772949,0.04737114906311035,0.06348586082458496,0.7406649589538574,1.4036455154418945
26,0.0,0.05321931838989258,0.05213308334350586,0.07367134094238281,0.05559873580932617,0.04458427429199219,0.9150040149688721,1.6581642627716064
27,0.0,0.06513714790344238,0.03692317008972168,0.06319642066955566,0.06306862831115723,0.06586551666259766,0.8438339233398438,1.9710538387298584
28,0.011860370635986328,0.06757616996765137,0.05506777763366699,0.0624995231628418,0.0625007152557373,0.04755973815917969,1.0633881092071533,1.320270299911499
29,0.0,0.05729269981384277,0.06156659126281738,0.0470125675201416,0.06153416633605957,0.04991865158081055,1.1332426071166992,1.9560999870300293
