,,city,color,country,located_in,movie,movie_category,user,university
0,5000,0.23154664039611816,0.02984333038330078,0.09072661399841309,0.26137471199035645,0.06638312339782715,0.09060049057006836,3.733222723007202,0.18302035331726074
0,10000,0.29256725311279297,0.042836666107177734,0.060812950134277344,0.31356263160705566,0.1315016746520996,0.05338311195373535,7.179120302200317,0.21219110488891602
0,25000,0.2977283000946045,0.049828290939331055,0.05756807327270508,0.34329700469970703,0.1368095874786377,0.04919719696044922,18.111140727996826,0.22824645042419434
0,50000,0.3362727165222168,0.05211758613586426,0.05860638618469238,0.3290750980377197,0.12682080268859863,0.04645276069641113,37.25843262672424,0.25254297256469727
0,100000,0.3585166931152344,0.05887269973754883,0.052857160568237305,0.33258962631225586,0.1656169891357422,0.06501388549804688,76.22641134262085,0.26232171058654785
1,5000,0.26305270195007324,0.05806589126586914,0.052431344985961914,0.2433459758758545,0.1583096981048584,0.05120515823364258,4.176774740219116,0.16692852973937988
1,10000,0.31810665130615234,0.06277227401733398,0.04239702224731445,0.2789781093597412,0.1663193702697754,0.0641787052154541,7.282879114151001,0.1928551197052002
1,25000,0.3577873706817627,0.0514988899230957,0.062268972396850586,0.3053267002105713,0.12569761276245117,0.051164865493774414,18.839618682861328,0.2479546070098877
1,50000,0.3533649444580078,0.043038368225097656,0.04801321029663086,0.3528869152069092,0.18129229545593262,0.015722036361694336,37.761409759521484,0.23706817626953125
1,100000,0.3388800621032715,0.04703092575073242,0.060750484466552734,0.8163316249847412,0.1291348934173584,0.05223584175109863,75.33316445350647,0.23654460906982422
2,5000,0.3050076961517334,0.06896543502807617,0.053119659423828125,0.22548341751098633,0.14656567573547363,0.06679797172546387,4.009052753448486,0.19256329536437988
2,10000,0.2856149673461914,0.04959249496459961,0.058516740798950195,0.2818949222564697,0.13539433479309082,0.04051351547241211,7.7027528285980225,0.2732357978820801
2,25000,0.2968122959136963,0.050051212310791016,0.03960537910461426,0.3340771198272705,0.18926119804382324,0.06422543525695801,19.171574354171753,0.21155333518981934
2,50000,0.3423473834991455,0.04863905906677246,0.05501508712768555,0.32402610778808594,0.14339017868041992,0.06112957000732422,37.19939184188843,0.3355093002319336
2,100000,0.33947300910949707,0.05328202247619629,0.06519198417663574,0.31136178970336914,0.15644168853759766,0.05196356773376465,76.46478915214539,0.2907595634460449
3,5000,0.2780494689941406,0.06170845031738281,0.046041011810302734,0.24383854866027832,0.14534974098205566,0.054096221923828125,3.9847476482391357,0.20360350608825684
3,10000,0.3326714038848877,0.042844295501708984,0.06552433967590332,0.27896761894226074,0.3171267509460449,0.05547475814819336,7.519883632659912,0.18599867820739746
3,25000,0.37351560592651367,0.049872398376464844,0.06753349304199219,0.3585023880004883,0.14887332916259766,0.06764793395996094,18.939989805221558,0.2605907917022705
3,50000,0.3290419578552246,0.05191659927368164,0.06342244148254395,0.31156063079833984,0.11385774612426758,0.047240495681762695,38.21275782585144,0.21979928016662598
3,100000,0.30766987800598145,0.048479318618774414,0.04226040840148926,0.6183533668518066,0.13415288925170898,0.04315471649169922,76.15935826301575,0.21451735496520996
4,5000,0.2731492519378662,0.06487655639648438,0.06055164337158203,0.25109410285949707,0.17496776580810547,0.04427146911621094,3.903156042098999,0.14264249801635742
4,10000,0.31851792335510254,0.059247493743896484,0.06711483001708984,0.33013176918029785,0.1342008113861084,0.053965091705322266,7.250637769699097,0.2088608741760254
4,25000,0.3387463092803955,0.0598912239074707,0.05568075180053711,0.3165891170501709,0.17082428932189941,0.04730844497680664,19.178850650787354,0.2639038562774658
4,50000,0.30849766731262207,0.05323481559753418,0.04825901985168457,0.300248384475708,0.5913369655609131,0.061600685119628906,38.392584800720215,0.24010491371154785
4,100000,0.3256044387817383,0.060683488845825195,0.05513501167297363,0.31995677947998047,0.1459043025970459,0.05351591110229492,76.01338028907776,0.26769304275512695
5,5000,0.2401583194732666,0.05838823318481445,0.055719614028930664,0.22664237022399902,0.15895581245422363,0.05000042915344238,3.5228047370910645,0.2001655101776123
5,10000,0.2957010269165039,0.043379783630371094,0.04862499237060547,0.2819936275482178,0.12848925590515137,0.043041229248046875,7.777253866195679,0.20014452934265137
5,25000,0.3208041191101074,0.047586679458618164,0.05069422721862793,0.33414721488952637,0.12570619583129883,0.08162188529968262,18.80797266960144,0.24076366424560547
5,50000,0.31452369689941406,0.050679683685302734,0.03395676612854004,0.34659504890441895,0.27413010597229004,0.051543235778808594,37.01210904121399,0.2353975772857666
5,100000,0.31879591941833496,0.06403946876525879,0.05022621154785156,0.32810401916503906,0.1428532600402832,0.04657936096191406,76.24319767951965,0.24166488647460938
