,,city,color,country,located_in,movie,movie_category,user,university
0,5000,0.30913686752319336,0.0648183822631836,0.02440357208251953,0.4510829448699951,0.12828636169433594,0.01673293113708496,4.297388792037964,0.1616501808166504
0,10000,0.3449583053588867,0.06382060050964355,0.06081533432006836,0.36771488189697266,0.419421911239624,0.03508949279785156,9.080302238464355,0.22269940376281738
0,25000,0.39144301414489746,0.06195187568664551,0.05996966361999512,0.4085681438446045,0.20757627487182617,0.020194292068481445,23.090311288833618,0.24202704429626465
0,50000,0.36080479621887207,0.07455015182495117,0.060759544372558594,0.5930070877075195,0.7913081645965576,0.018415451049804688,46.67533588409424,0.2450425624847412
0,100000,0.414996862411499,0.057892799377441406,0.05721259117126465,0.4031674861907959,0.21710729598999023,0.022742748260498047,96.09928131103516,0.2696223258972168
1,5000,0.2449800968170166,0.023398399353027344,0.06341052055358887,0.2772958278656006,0.7753047943115234,0.0543365478515625,5.294007778167725,0.20543432235717773
1,10000,0.3387017250061035,0.11064696311950684,0.06053757667541504,0.39282917976379395,1.2757816314697266,0.012813329696655273,9.736947536468506,0.1995534896850586
1,25000,0.39594411849975586,0.0904545783996582,0.06364130973815918,0.3822200298309326,0.4384763240814209,0.06564688682556152,22.502162218093872,0.4537966251373291
1,50000,0.35181689262390137,0.07725000381469727,0.05877685546875,0.3713066577911377,0.29067206382751465,0.020532846450805664,44.11199426651001,0.24883055686950684
1,100000,0.3585999011993408,0.05170035362243652,0.061870574951171875,0.4060659408569336,0.758721113204956,0.016384601593017578,102.44306683540344,0.27694034576416016
2,5000,0.2935798168182373,0.06402993202209473,0.07746148109436035,0.5286276340484619,0.18434810638427734,0.016741275787353516,4.766138553619385,0.17391300201416016
2,10000,0.3411984443664551,0.07077336311340332,0.06388068199157715,0.34389400482177734,0.5214660167694092,0.01618361473083496,8.788697481155396,0.1917273998260498
2,25000,0.42462754249572754,0.03832077980041504,0.06916642189025879,0.39806318283081055,0.2700080871582031,0.050043344497680664,23.34980010986328,0.2870359420776367
2,50000,0.3621790409088135,0.053723812103271484,0.055676937103271484,0.43285179138183594,0.22861719131469727,0.003230571746826172,47.080650806427,0.26939892768859863
2,100000,0.4011805057525635,0.05400252342224121,0.05374455451965332,0.36240530014038086,0.543651819229126,0.02227306365966797,97.72227787971497,0.26137661933898926
3,5000,0.22302913665771484,0.06151747703552246,0.049376487731933594,0.2601962089538574,0.36765480041503906,0.03577589988708496,5.064147233963013,0.3364896774291992
3,10000,0.39546680450439453,0.04957842826843262,0.05682039260864258,0.3838541507720947,0.3311293125152588,0.03448820114135742,9.672600030899048,0.19261622428894043
3,25000,0.4093196392059326,0.05435633659362793,0.06691932678222656,0.3999669551849365,0.19141411781311035,0.02685260772705078,24.92187476158142,0.27422666549682617
